Repo,StartPeriod,MidPeriod,EndPeriod,PrePeriodAvgChurn,PostPeriodAvgChurn,PrePeriodAvgCommits,PostPeriodAvgCommits,PrePeriodCommitters,PostPeriodCommitters,Day1Churn,Day2Churn,Day3Churn,Day4Churn,Day5Churn,Day6Churn,Day7Churn,Day8Churn,Day9Churn,Day10Churn,Day11Churn,Day12Churn,Day13Churn,Day14Churn,Day1Commits,Day2Commits,Day3Commits,Day4Commits,Day5Commits,Day6Commits,Day7Commits,Day8Commits,Day9Commits,Day10Commits,Day11Commits,Day12Commits,Day13Commits,Day14Commits,Day1Churn_Prior,Day2Churn_Prior,Day3Churn_Prior,Day4Churn_Prior,Day5Churn_Prior,Day6Churn_Prior,Day7Churn_Prior,Day8Churn_Prior,Day9Churn_Prior,Day10Churn_Prior,Day11Churn_Prior,Day12Churn_Prior,Day13Churn_Prior,Day14Churn_Prior,Day1Commits_Prior,Day2Commits_Prior,Day3Commits_Prior,Day4Commits_Prior,Day5Commits_Prior,Day6Commits_Prior,Day7Commits_Prior,Day8Commits_Prior,Day9Commits_Prior,Day10Commits_Prior,Day11Commits_Prior,Day12Commits_Prior,Day13Commits_Prior,Day14Commits_Prior
https://github.com/voldemort/voldemort,2011-06-10,2011-07-21,2011-08-12,539.0066501119645,70.44398138185232,1.2195824285273882,1.5075560217906139,7.0,8.0,45.0,-1.0,0.0,0.0,62.0,61.0,56.0,87.0,0.0,0.0,0.0,1190.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,1079.0,5858.0,87.0,4730.0,0.0,0.0,0.0,1582.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0
https://github.com/voldemort/voldemort,2012-05-22,2012-06-06,2012-07-10,65.3943259974917,219.79748759520191,0.5421291274403458,1.769943531836279,8.0,9.0,616.0,481.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,10.0,0.0,774.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,261.0,9.0,0.0,0.0,0.0,0.0,683.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
https://github.com/voldemort/voldemort,2012-08-28,2012-10-03,2012-12-06,318.43745411810266,463.3027586688665,0.8863180422526994,1.6589977035170678,9.0,10.0,7178.0,0.0,0.0,0.0,0.0,2786.0,14.0,1099.0,40.0,0.0,0.0,258.0,560.0,69.0,11.0,0.0,0.0,0.0,0.0,30.0,2.0,9.0,2.0,0.0,0.0,4.0,10.0,4.0,6.0,371.0,0.0,5270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
https://github.com/voldemort/voldemort,2012-10-03,2012-12-06,2013-02-12,463.3185586469952,50.98382307944235,1.6431977253883339,1.077538820150345,10.0,11.0,285.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,67.0,-6.0,0.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/voldemort/voldemort,2013-05-02,2013-05-20,2013-06-21,223.2790361271424,421.69262035300494,1.6187730119217825,3.5130596161511867,8.0,9.0,-9.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,7228.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,926.0,56.0,0.0,0.0,0.0,634.0,0.0,6.0,1460.0,897.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,8.0,1.0,0.0,0.0
https://github.com/voldemort/voldemort,2013-10-28,2013-12-10,2014-02-03,106.06008515233603,97.21327532673303,1.396752657844636,0.6604411986718983,7.0,8.0,52.0,70.0,0.0,8.0,0.0,0.0,0.0,1540.0,0.0,0.0,0.0,0.0,0.0,1316.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,29.0,0.0,0.0,0.0,0.0,0.0,-5.0,1444.0,-9.0,0.0,0.0,0.0,1740.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,0.0,0.0,0.0,10.0
https://github.com/voldemort/voldemort,2014-08-26,2014-10-07,2014-11-12,183.7574804703597,61.23027232499432,1.4765375569157984,0.3078304367344321,7.0,8.0,636.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,68.0,-2.0,10.0,111.0,17.0,-50.0,2372.0,10.0,0.0,0.0,95.0,0.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,0.0,0.0,4.0
https://github.com/voldemort/voldemort,2014-12-23,2015-04-09,2015-05-15,25.48392108124903,154.27529966152474,0.7829734348298897,0.9720315910267084,6.0,7.0,-621.0,0.0,0.0,0.0,7.0,0.0,619.0,0.0,0.0,0.0,0.0,239.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,-336.0,0.0,28.0,530.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,19.0,30.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
https://github.com/voldemort/voldemort,2016-03-11,2016-03-29,2016-04-18,42.93966090157663,33.436044587463236,0.44554771363503637,0.30258863880057224,5.0,6.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,101.0,40.0,1.0,0.0,0.0,0.0,589.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0
https://github.com/twitter/twitter-cldr-rb,2013-10-08,2013-11-11,2014-05-06,-2135.5880844509343,668.4155510373164,0.5594167290001483,0.48175114968560556,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/webdetails/cdf,2009-09-11,2009-10-07,2010-02-02,48.29970520094393,6.003483450474123,0.5809908404283552,0.11007797581969478,5.0,6.0,207.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,783.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
https://github.com/webdetails/cdf,2009-10-07,2010-02-02,2010-03-18,5.935743157662003,1.011704755512668,0.1016104392181798,0.252926188878167,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/webdetails/cdf,2010-03-18,2010-04-06,2010-04-21,38.24569916971931,67.81888798509536,0.6646979802223945,2.327118705370919,7.0,8.0,182.0,0.0,8.0,0.0,0.0,0.0,3.0,1.0,176.0,57.0,166.0,0.0,0.0,114.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,4.0,1.0,0.0,0.0,5.0,0.0,18.0,0.0,0.0,0.0,0.0,131.0,496.0,99.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0
https://github.com/webdetails/cdf,2010-04-06,2010-04-21,2010-05-24,59.84019528096649,62.94209616576715,2.2606295995031784,0.7616420155586539,8.0,9.0,92.0,0.0,0.0,0.0,0.0,0.0,39.0,-9.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,1.0,176.0,223.0,0.0,0.0,0.0,114.0,193.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,6.0,9.0
https://github.com/webdetails/cdf,2010-12-13,2011-02-08,2011-06-17,17.96287394428386,70.27946856335387,0.2460667663600529,0.44196047088605145,5.0,6.0,71.0,-3.0,186.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
https://github.com/webdetails/cdf,2011-06-17,2011-07-16,2011-08-19,2.6071978495184904,-98.78652712836231,0.4580212438343294,0.45933869051258264,5.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,-1.0,1417.0,1.0,41.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,28.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
https://github.com/webdetails/cdf,2012-02-15,2012-03-03,2012-05-08,110.7978041643491,221.7907948260825,1.1027544678484196,0.8353988299845595,7.0,8.0,2468.0,2468.0,8060.0,131.0,56.0,68.0,0.0,0.0,0.0,11.0,211.0,67.0,0.0,0.0,1.0,1.0,9.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,195.0,0.0,0.0,1365.0,0.0,0.0,0.0,12.0,0.0,0.0,36.0,-6.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,0.0
https://github.com/webdetails/cdf,2012-03-03,2012-05-08,2012-05-22,221.88192924389898,0.8484618355843323,0.8202097603484766,0.7070515296536103,8.0,9.0,-6.0,66.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,4.0,0.0,0.0,0.0,-99.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
https://github.com/webdetails/cdf,2012-05-08,2012-05-22,2012-06-15,-0.14141030593072204,319.83592848536773,0.6363463766882492,0.7199696483383543,9.0,10.0,1443.0,0.0,24.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,4.0,0.0,0.0,0.0,-99.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
https://github.com/webdetails/cdf,2012-06-15,2012-07-10,2012-08-26,0.7183421594144994,3.3672337140403177,0.3591710797072497,0.3860522729472976,10.0,11.0,5.0,63.0,34.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
https://github.com/webdetails/cdf,2013-05-03,2013-05-31,2013-06-25,7.04342525850558,45.506490038222516,0.9030032382699461,0.6409364794115847,12.0,13.0,13.0,0.0,0.0,75.0,0.0,241.0,174.0,34.0,0.0,0.0,0.0,72.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,31.0,0.0,0.0,0.0,-43.0,0.0,314.0,52.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0
https://github.com/webdetails/cdf,2013-10-08,2013-12-02,2013-12-19,10461.908527813894,608.8020713307758,0.6700663254152124,1.1126625005083437,12.0,13.0,211.0,0.0,272.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-904.0,3284.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,127.0,566374.0,10.0,-34.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0
https://github.com/webdetails/cdf,2013-12-02,2013-12-19,2014-03-05,613.3112825170465,-7922.519045237754,1.0541013162710624,0.8951924544930123,13.0,14.0,-77.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,1597.0,8272.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0
https://github.com/webdetails/cdf,2013-12-19,2014-03-05,2014-04-04,-7922.57170361743,-1337.0078373193107,0.8820278595739974,3.9259610231235875,14.0,15.0,980.0,-5932.0,0.0,0.0,-5600.0,-742.0,0.0,0.0,18270.0,-2800.0,0.0,-2766.0,7.0,-16.0,3.0,6.0,0.0,0.0,3.0,7.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,3.0,0.0,172.0,0.0,0.0,34.0,-79944.0,-67002.0,9568.0,22816.0,0.0,0.0,99.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,5.0,5.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0
https://github.com/webdetails/cdf,2014-03-05,2014-04-04,2014-08-05,-1337.0749477641505,232.45988406901586,3.892405800703728,1.766610451879822,15.0,16.0,6.0,0.0,2.0,-2.0,-53.0,0.0,-3404.0,0.0,0.0,0.0,60.0,38.0,28847.0,0.0,3.0,0.0,1.0,5.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,1612.0,0.0,1379.0,478.0,-56573.0,10764.0,-238.0,20.0,0.0,20.0,300.0,-60.0,-2.0,38.0,12.0,0.0,8.0,8.0,15.0,5.0,6.0,1.0,0.0,1.0,5.0,2.0,4.0,2.0
https://github.com/webdetails/cdf,2014-08-07,2015-04-30,2015-05-18,-97.52841504970095,153.67519552677214,0.8457850601727777,1.698694128888417,15.0,16.0,60.0,0.0,0.0,-16.0,0.0,-503.0,102.0,8.0,0.0,0.0,0.0,0.0,0.0,1998.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33867.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,6.0
https://github.com/webdetails/cdf,2015-07-22,2015-10-19,2015-11-12,103.21256997023075,630.3118501911508,1.3245332524727818,2.2990351986546385,16.0,17.0,14296.0,298.0,-92.0,174.0,0.0,0.0,0.0,-9.0,226.0,-1.0,28.0,68.0,0.0,68.0,6.0,7.0,8.0,11.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,4.0,0.0,3.0,102.0,2.0,600.0,0.0,0.0,0.0,0.0,14.0,734.0,0.0,0.0,19.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,5.0,0.0,0.0
https://github.com/webdetails/cdf,2015-11-23,2015-12-09,2016-01-12,1098.8405842227821,136.82783809618923,2.8183611603498933,1.0272360217431624,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,701.0,-85.0,0.0,0.0,100.0,3672.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,6.0,7.0,16713.0,191.0,183.0,1.0,0.0,0.0,122.0,-560.0,0.0,91.0,91.0,0.0,0.0,0.0,10.0,9.0,4.0,1.0,0.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0
https://github.com/webdetails/cdf,2016-06-07,2016-07-12,2016-08-01,0.2841309883318847,118.44649933949802,0.05682619766637694,0.15217965653896962,11.0,12.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://github.com/webdetails/cdf,2016-10-28,2016-11-21,2016-12-13,0.1655250102734707,-19.86299468830794,0.37243127311530905,0.5429520188147956,11.0,12.0,134.0,0.0,0.0,0.0,139.0,0.0,-419.0,-260.0,-54.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/webdetails/cdf,2016-12-13,2017-01-19,2017-02-03,0.9821126916215405,-6.2897756662005015,0.1091236324023934,0.39724898944424225,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
